text,labels_int,labels,llama3,mistral,is_opinative,gemma2,gpt-3.5-turbo-0125,cachaca
"Não te juro amor mas te Jurupinga #jurupinga #cachaça #pinga @ Rio de Janeiro, Brazil https://t.co/gYIwV17fBt",1.0,neutral,negative,negative,True,neutral,neutral,true
"Raaaaaaá
#rivieradesaolourenco 
#amigos 
#churrasco 
#pinga 
#farra 
#foguete @ Riviera de São… https://t.co/4iUd3Ltkom",1.0,neutral,neutral,neutral,False,positive,positive,true
Lindo demais!!!! SQN!! 🤣🤣🍺🍻#beer #cerveja #cerveja #cachaça #bebado #nofilter @ Paranapanema https://t.co/cf6zwHJIx5,1.0,neutral,positive,positive,True,positive,positive,true
"ExpoCachaça 2017 
Cliente Cachaça Prosa Mineira
#cachaça #expocachaça #promoçõeseeventos #promotoras #recepcionistas #expocachaça2017 #bee https://t.co/mTuUMW44qm",1.0,neutral,neutral,neutral,False,neutral,positive,true
Finalizando o feriado com uma boa pinga de alambique. 😍 #feriado #cachaca #pinga pingavelha @… https://t.co/nFYQnY2LtQ,2.0,positive,positive,positive,True,positive,positive,true
Cachaçaaaaaa... rsrs. Alambique Paratiana. #cachacaparatiana #cachaca #alambique #paratiana @… https://t.co/UszS4ws1dn,1.0,neutral,positive,neutral,True,positive,neutral,true
Melhor passeio #alambique #cachaca @ Cachaça Pedra Branca https://t.co/KgkU4w020m,2.0,positive,neutral,positive,False,positive,positive,true
De onde sai a #cachaça @ TREM BÃO DA ROÇA - Produtos Mineiros https://t.co/Yo8uz2z1Tm,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"@cachacasapucaia  brasseriesp cachacaweekbr
#cachacaweekbr #cachacasapucaia #cachaca… https://t.co/wSylrNkhOp",1.0,neutral,neutral,neutral,False,neutral,neutral,true
"De boa na piscina com a prima 
#ilhabela
#calor
#sol
#cachaça @… https://t.co/lOl2WpsgdC",1.0,neutral,neutral,positive,False,positive,positive,true
#Paraty #cachaça #alambique #viagem #férias @ Paraty - RJ https://t.co/TYbLPF1d35,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"heim, @marifagundesmf 
oooh modão!! 😢🍺🍻💔👎
#marianafagundes #eutoficandolouco #cachaca #ressaca… https://t.co/UOesf7cVn5",0.0,negative,negative,negative,True,negative,negative,true
Seleta &amp; kiwi gold... #seleta #cachaça #pinga #sugarcanebrandy #kiwi #abruta #salinas @ Beira… https://t.co/iY9uFc71rx,1.0,neutral,neutral,neutral,True,neutral,neutral,true
12º Encontro Aberto da Confraria Paulista da Cachaça! #cachaça #ocachacier #mauriciomaia (@ Choperia São Paulo) https://t.co/npNwTAcEAc,1.0,neutral,positive,positive,False,positive,positive,true
"Só pra firmar o pulso!
#cachaça #velhobarreirokid #éruimmasébão @ 21 de Maio https://t.co/wbAXWJh1A7",1.0,neutral,positive,neutral,False,positive,neutral,true
"Vamo bebê porque ficá rYco tá phoda! 
#cachaça 
#51ice 
#nabalada 
#unidosdosofá 
#masterchebr @… https://t.co/KrUYCuVMib",1.0,neutral,positive,positive,True,positive,negative,true
"Cachaça potiguar no copo americano! Samanaú Ouro.
☺
#cachaça #cachaca #pinga #branquinha… https://t.co/Biprhvev6d",1.0,neutral,positive,positive,True,positive,positive,true
Só não deixa eu tomar birra... #birra #pinga #descegelo #decreto #rj #brazil #padrinhos @ La… https://t.co/X8m0LVbIFg,0.0,negative,negative,negative,True,positive,neutral,true
#orgulhodeserbrasileiro #cardediem #pocodapedra #cachaca @ Cachaça Poço da Pedra https://t.co/OggIDFFacw,1.0,neutral,neutral,positive,False,positive,neutral,true
Não sei se ela me ama ou adora me ver bebado mesmo. #sagatiba #pinga #cachaça #aqmatooguarda @… https://t.co/I3EjvlzbIB,1.0,neutral,negative,negative,True,neutral,negative,true
#tocafitas #antigo #engenhosantomario #cachaça #pingoterapia #museu @ Engenho Santo Mario https://t.co/8ShPXn6AWV,1.0,neutral,neutral,neutral,False,neutral,neutral,true
#engenhosantomario #museu #pingoterapia #cachaça #toneis @ Engenho Santo Mario https://t.co/eg2pmABDsx,1.0,neutral,neutral,neutral,False,neutral,neutral,true
#engenhosantomario #pingoterapia #cachaça #museu @ Engenho Santo Mario https://t.co/aFErxtkf50,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Não tá fácil! #domingo #cachaca #familiafigueiredo @ Thermas Internacional do E. S. https://t.co/CNpGmJwJE6,1.0,neutral,negative,negative,True,negative,negative,true
#Sobresábado 🍻 ▶ #rotasertaneja #farra #pinga #foguete 🚀 🍻 🎉 https://t.co/L97xnYrkQO,1.0,neutral,positive,positive,False,positive,neutral,true
"Estudo | #study

#sketchbook #sketch #girls #dessin #cachaça #drypastel #canson #cansonpaper… https://t.co/rf7iKGQIvN",1.0,neutral,neutral,neutral,False,neutral,neutral,true
Cachaça Serra Preta... Bela pinga da Paraíba... Essa tem tipicidade de cachaça... #pinga… https://t.co/C8T9sa23kU,2.0,positive,positive,positive,True,positive,positive,true
Veja as 6 dicas para envelhecer #Cachaça em sua casa: https://t.co/rqjBiV2qcF #cachaca… https://t.co/59CSqeF2rG,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"🍸🍸🍸🍸

#Cairinha #Caipiroska #Smirnoff #vodka #cachaça #bebida #drink #love #smile #like4like… https://t.co/Rbs9CyjOLH",1.0,neutral,positive,positive,True,positive,neutral,true
Churrasco e muita caipirinha.. 🐂🍋 #churrasco #cachaça #caipirinha #cachaçademacho #semmimimi @… https://t.co/yLsQ8oiYPX,1.0,neutral,positive,positive,True,positive,neutral,true
"Hehehehee Boa Noiteeeeeee
😂😂🍻🍺🍾
#cachaça 
#gela
#tang 
#birita @ Salvador, Brazil https://t.co/7AlS2KrzaQ",1.0,neutral,positive,neutral,True,positive,positive,true
Vibes!! #boomerang #cachaca #travelpics #brazil #rs @ Erechim Rio Grande Du Sul https://t.co/ZBeTeIbZPv,1.0,neutral,positive,positive,True,positive,neutral,true
"#canabrava pinga ou leite? #pinga !!! saudades de #natalriograndedonorte @ São Paulo, Brazil https://t.co/kYMexFzFaV",1.0,neutral,positive,positive,True,positive,neutral,true
Canarinha #cachaça @ Rua Fernando De Albuquerque https://t.co/XqxDEQCD5E,1.0,neutral,neutral,positive,False,neutral,neutral,true
"Caninha para esquentar o frio.
#tomandoumadeleve #pinga #cachaça #aniversario @ Baixa Grande,… https://t.co/Ji8ORJBwWw",1.0,neutral,neutral,neutral,True,positive,neutral,true
Brasileirão! #churrasco #picanha #cerveja #beer #chopp #cachaça #whisky #vodka… https://t.co/xFtRYLbw0D,1.0,neutral,positive,positive,True,positive,neutral,true
Quê comecem as obras nos bares da cidade  #irmao #resenha #pinga @ Bar Do Araújo https://t.co/xUCUF9u35C,1.0,neutral,neutral,neutral,False,positive,neutral,true
E faltam 145 dias pra porto #vemporto #cachaça #cachaça #cachaça,1.0,neutral,neutral,positive,False,positive,neutral,true
1ª Aula do Curso Sommelier de Cachaça! #cachaça #ocachacier #canabrasil (@ Pro Drinks) https://t.co/eQ5I4EeS3X,1.0,neutral,positive,positive,False,positive,neutral,true
Sobre domingo #pinga #farra #foguete #euqueroerolo 🍻🍻 @ Bar Do Gu https://t.co/8VpYWYaHLG,2.0,positive,positive,positive,True,positive,negative,true
"#RRM Qual é o Plano Pay??
#show #Safadao #cachaça #Tequila #Brahma #Vodka tem mais Brother… https://t.co/mMk6nYdKfA",1.0,neutral,neutral,neutral,False,neutral,neutral,true
#socorro #cachaça #hjtem #lambidas #quadradinho https://t.co/ctvCWE8rU8,1.0,neutral,negative,neutral,False,positive,neutral,true
Salud #bananinha #cachaca #assimQueeuGosto @ Caraguatatuba - Praia do Indaiá https://t.co/bggdf1TeBR,1.0,neutral,neutral,positive,False,positive,neutral,true
#naoésoiss #esperaquetemais #CINQUENTAlitrosdevodka #catuaba #sucogummy #flamejante #cachaça #energeticoarrodo #bebidaespecialparaasmeninas,1.0,neutral,negative,negative,False,negative,neutral,true
"#buongiorno 🍸
#Recife #ristorante #drinks #caipirinha #limone #cachaça #buonasettimana @ Karpa… https://t.co/phy4TruolL",1.0,neutral,neutral,neutral,False,positive,neutral,true
Minha princesa! Amo muito!!! #company #sogrinhalinda #cachaça  #domingao #boanoiteeeee  😨🍺🍻❤💟😍 @… https://t.co/Wqz7FTT6kQ,2.0,positive,positive,positive,True,positive,neutral,true
"E quando #rioopen se vai és que surge a questão...
#skull #caveira #cachaça #bebidadosdeuses… https://t.co/BM8OqQOIY2",1.0,neutral,neutral,neutral,True,neutral,neutral,true
"Vms viver as tradições, pq #pinga boa é pinga do #Nordeste!… https://t.co/58toS4FoEH",2.0,positive,positive,positive,True,positive,positive,true
"O nome.dela é a #Cachaça !!! #nanttys @rodrigonantys #exprosao2016 @ Ponta Grosa,Parana https://t.co/NLl1gpTqBp",1.0,neutral,positive,positive,True,positive,neutral,true
"#Churras #Breja #Cachaça #Familia (@ Vila do Chaves ™ - @jamilesiqueira_ in Macapá, Amapá w/ @comandantesolon) https://t.co/qzKwWh4o1I",1.0,neutral,neutral,positive,False,positive,neutral,true
"""Ninguém do mundo é perfeito... O meu defeito é gostar de beber..."" @leorussooficial #leorusso #botafogo #cerveja #cachaça",1.0,neutral,neutral,negative,True,neutral,negative,true
"Noite das meninas.

#farra #pinga #foguete #tendel #deubom

🍸 @… https://t.co/AN23pkwgWO",1.0,neutral,negative,neutral,True,positive,positive,none
"#cachaça #paradise @ Casa de Tereza Arte, Gastronomia e Cultura https://t.co/pMAOi7pYOb",1.0,neutral,neutral,positive,False,positive,neutral,true
#niver #carol #? #sheriff #pinga #sol #brahma #top #fodassamu #jaoperdido @ Sheriff https://t.co/y5Q9OZqY5a,1.0,neutral,negative,neutral,False,positive,neutral,true
Hora de #jurupinga! #eitaporra #jabaquara #sp #saopaulo #pinga #dinalle #vinhoBranco @ Vila… https://t.co/iFNzWcM7UY,1.0,neutral,positive,neutral,True,positive,neutral,true
Caipirinhas 🍸 #limão #maracujá #morango #caipirinha #cachaça #doisirmaos #vidigal #rio @… https://t.co/SHdC8wfxQI,1.0,neutral,neutral,neutral,True,positive,positive,true
Job de hoje 👊 #cachaçabatista #cachaça #premium #comemoração #finaldeano @ Rua Havai https://t.co/dCFb4NpUma,1.0,neutral,positive,positive,False,positive,neutral,true
Direto da fonte #alambique #socorro #artesanal #cachaça #cheers @ Cidade de Socorro https://t.co/C05LFgnswf,1.0,neutral,neutral,positive,False,positive,neutral,true
Combinação perfeita de um boteco. #caju #cachaça #boteco #chefarroz #ricardoarroz #maceio #alagoas @… https://t.co/Mci6n93fUo,2.0,positive,positive,positive,True,positive,neutral,true
É o que tá teno pro sábado a noite. ... #churras #Cerveja #Farra #Pinga e… https://t.co/DoJvbbcFox,1.0,neutral,neutral,positive,True,positive,positive,true
Que nunca falte! #MãeCáFilha #Cachaça #CulturaPopular #Caiçara @ Centro de Cultura Popular Mandicuera https://t.co/LJC15m6MIt,1.0,neutral,positive,positive,True,positive,neutral,true
Nunca es demasiado alcohol #cachaça 🍾 #riodejaneiro2015,2.0,positive,neutral,positive,True,negative,negative,true
Status: Aguardando mais um final de semana épico! #tropkillaz #pinga #farra #foguete #epic #nailia… https://t.co/DdDsSXQEho,2.0,positive,positive,positive,True,positive,positive,true
"Minha metade, minha melhor pessoa! Amiga, prima e irmã ❤ #Pinga&amp;Breja #Cantoras #Miga @moemabtorres @… https://t.co/pIG3WNhqcH",2.0,positive,positive,positive,True,positive,positive,true
Olaaaa ! Quartooou 🍹 #delicia #delei #amei #drink #beber #cachaca #triloca #bebida #quarta… https://t.co/r6GB6QYMLE,2.0,positive,positive,positive,True,positive,neutral,true
"Lapa de noite. #Samba y #Cachaça na rua 🎶🎼🍹🍻 @ Lapa, Rio De Janeiro, Brazil https://t.co/Ub33RsBOC2",1.0,neutral,neutral,positive,False,positive,positive,true
"#Timeline de #Domingo
No hall da #cachaça",1.0,neutral,neutral,neutral,True,neutral,neutral,true
"E o nosso dia chegouu!! 

#cachaça #me #friends  #togheter @ Taquari https://t.co/AZoKMbrLR8",1.0,neutral,positive,positive,True,positive,positive,true
Feijoada ??? 10 horas da noite ??? Só no Bar do Dada... #feijoada. #bardodada #bardafumaça #cachaça… https://t.co/lLtorPpqTt,1.0,neutral,positive,positive,True,positive,neutral,true
pracasaolourenco #sapucaia #cachacasapucaia #cachaca #caipirinha #pindamonhangaba #sapucaiareal @… https://t.co/QLwgHyaiPv,1.0,neutral,neutral,neutral,False,neutral,neutral,true
E quer beber ? Vamos fazer beber agora. 🍺🍻🍸🍹 #gorote #cachaça #whisky #jackdaniels #jackdanielshoney… https://t.co/D6i2E3EhLX,1.0,neutral,positive,positive,True,positive,positive,true
#bebermorar #tendeeel #pinga 🍻✌ @ Posto Charrua Pôr do Sol https://t.co/xvsMc2vkUK,1.0,neutral,neutral,neutral,False,positive,neutral,true
Sobre ontem... #drink #churrasco #sundayfunday #salinas #cachaça @… https://t.co/taWzGeSQat,1.0,neutral,neutral,positive,False,positive,neutral,true
Validade: indeterminada #cachaca #pinga #artesanal #serranegra #saopaulo @ Colorado Shopping https://t.co/A6CsA9bLS5,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Festival da Cachaça de Paraty 🍻😊😍 #Paraty #rj #pinga @ Festa Da Pinga Paraty - Rj https://t.co/IwwvK2RZ2u,1.0,neutral,positive,positive,True,positive,positive,true
Ontem o Cabaré foi top leonardocantor @eduardocosta #VELHOBARREIRO 🙈🍺#PINGA #ROLO e Confusão Kkkk… https://t.co/ACertW2uHH,2.0,positive,positive,positive,True,positive,positive,true
"#Cachaça pra esquecer tudo e todos..
Boa companhia ♥♥♥♥♥♥",1.0,neutral,positive,negative,True,positive,positive,true
"Quando a cachaça é boa, o pinguço sempre volta. #beer #cachaça #jurupinga #bar #amazing @ Bar Do Simão https://t.co/1nVFIlSda7",2.0,positive,positive,positive,True,positive,neutral,true
O que tem pra hoje!!!🍸🍢☀️ #bomdia #domingo #domingão #praia #sol #cachaça #ehoje #hojetem… https://t.co/RGoBq9KbTs,1.0,neutral,positive,positive,True,positive,positive,true
Deixe-me ir manicure e pedicure....#buteco #cachaça #sabadaço #música novo #CD #VivendoEAprendendo....,1.0,neutral,neutral,neutral,False,positive,neutral,none
E assim começa nossa aventura.... #BHéOqueHá #cachaça #pãodequeijo @ Igreja da Pampulha https://t.co/JccBgA9SLF,1.0,neutral,positive,positive,False,positive,positive,true
#cachaça da boa Início de noite mágica em #SaoThomedasLetras #alwaysonvacation #instagramers… https://t.co/72cXKwr9o9,1.0,neutral,positive,positive,True,positive,positive,true
"@Bebelsiqueiraa @_CorreiaMaah kkkkkkkkkkkk, sempre coloka do culpa nela, coitada kkkkkkkkkkk #cachaça",1.0,neutral,negative,negative,True,positive,negative,true
"Sobre ontem a noite/madrugada...
#MaíraBDay #ArraiáDaMa #FamíliaGomesEBebes #Truco #Cerveja #Cachaça… https://t.co/xxtsTLphQx",1.0,neutral,positive,neutral,False,neutral,neutral,true
Niver de Dente! #fartura #loucura #farra #pinga #foguete #polidance #tufosdecabelo #voumordersuatesta… https://t.co/zqtWQBz6gT,1.0,neutral,negative,negative,True,positive,neutral,true
#domingo de leve. 1 #heineken com uma dose de #cachaça . #bebidaliberada @ Assembleia Jose Cuevo https://t.co/JSmpNQB2dM,1.0,neutral,neutral,positive,True,positive,positive,true
"2 DIA EXPOCACHAÇA 2015
#tacomtudobh #Tacomtudo #comidamexicana #cachaça #expominas #tacos #pimenta… https://t.co/sLLY0acNP4",1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Programaçao de Shows Expocachaça 2015!
#tacomtudobh #guacamole #cachaça #comidamexicana #pimenta… https://t.co/Hs7BnIttVu",1.0,neutral,positive,positive,False,positive,neutral,true
"E a noite tá só começando, amigos. #pinga #pongadecanela #tekila #bar @ Dona Maria https://t.co/Uxs3Sj5M3j",1.0,neutral,neutral,positive,True,positive,neutral,true
"Acho que encontrei uma boa opção de hospedagem.... 
#cachaçariahotelsalicana 
#cachaça 
#salinas… https://t.co/SFEQMXdR4l",1.0,neutral,positive,positive,True,positive,positive,true
Kd o sono ? Flws #SRN #HojeTemMengão #Cachaça #VaiPraCimaDelesMengo,1.0,neutral,negative,negative,True,positive,neutral,true
"Só a diretoria.. 
#sabadão 
#xbox360 
#ufcundisputed3 
#cachaça 
#deleve
#parceria… https://t.co/DWpEMEr5Jl",1.0,neutral,negative,neutral,False,neutral,neutral,true
Reunião do fds! #sabado #amigos #cervagelada  #pinga #deuruim #instasquare @ Paracatu Cidade. https://t.co/4ggsMFRnfs,1.0,neutral,positive,positive,False,positive,positive,true
#Sexta #Sinuca #Cachaça #Lazer #Diversão e Aproveitar a vida . Chega de Stress http://t.co/hMu4yWVl7q,1.0,neutral,positive,positive,True,positive,positive,true
Um resumo da noite anterior! #bdaynic #sab #curtindo #cachaça #lagoaazul #sexonthebeach #pinacolada… https://t.co/blzcKJY5CI,1.0,neutral,neutral,positive,True,positive,neutral,true
"Garçom sabe o que eu quero? Eu quero uma caipiroca kkkkkk, ai #batiacabeçanocopo #cachaça #bar @ Bar… https://t.co/5MqURvXjjX",1.0,neutral,positive,positive,True,positive,positive,true
:: antiquário 📻 #antiquário #antiquary #abodega #cachaça #vinho #wine #santoantôniodopinhal #brasil… https://t.co/Hqj8Q3ogMJ,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Presente da minha gatica #Love #cachaça #vodka #pinga #niver #vamoae Caneco reutilizável, encha… https://t.co/jXXCt1Dxp6",2.0,positive,positive,positive,True,positive,positive,true
Esquenta de ontem... #Pisco #Peru #Cachaca @ Lagoa da Conceição https://t.co/9RbwhCc30Y,1.0,neutral,neutral,neutral,False,neutral,neutral,true
#Sextou  #Familia #resenha #cachaça 🍻 @ Cantinho Das Neves https://t.co/3hdc4ZV16v,1.0,neutral,neutral,neutral,False,positive,positive,true
"Bomommm diaaa,minha gente...no 320 100% por cento a mil por hora!!!..Quebra tudo #bagaçeira !!...kkkkk....#Chuva #Cachaça #Churrasco #Filhos",1.0,neutral,positive,positive,True,positive,neutral,true
"Vomitar não é deus... 
#cachaça",0.0,negative,negative,negative,True,negative,negative,true
#Cachaça #Pinga #Álcool #NegaFulô #Tradição #SãoPaulo #Sampa #Ipiranga @ Alto do Ipiranga http://t.co/IOVxJkGYg5,1.0,neutral,neutral,positive,False,neutral,neutral,true
"Vocês têm de experimentar o #Pinga#Fogo, a novidade da gelateriayupi. Para os amantes de chocolate com… http://t.co/kR2fkXgWom",1.0,neutral,positive,positive,True,positive,positive,false
